"Prop Type","Status","S/A","Price","Yr Blt","TypeDwel","# of Kitchens","# Rms","Age","Floor Area -Grand Total","Area","Zoning","Type","Total Bedrooms","Total Baths","Class","Days On Market","List Date","Lot Sz (Sq.Ft.)","View","VOW Comment","Agent Hit Count","Approx.Yr of Renos/Addns","Broker Reciprocity","Commission","Dwelling Classification","Fire Sprinkler System","Fireplaces","Flood Plain","Internet Remarks","List Price","Neighborhood Code","Public Remarks","Realtor Remarks","Sold Price","Sold Price per SqFt","Parking Places - Total","Gross Taxes","Dist to School/School Bus","Distance to Pub/Rapid Tr","Owner Name","Protected Owner Name","No. Floor Levels"
"Residential Attached","S","Coal Harbour","$633,800","1997","APTU","1","6","24","545","Vancouver West","DD","Apartment/Condo","1","1","Residential Attached","46","3/8/2021","0.00","Yes","No",,,"Y","3.255% ON 1ST 100K/1.1625% ON BAL","Attached",,"0",,,"$649,000",,"Thoughtfully laid out - One bedroom plus den in “THE POINTE” located in one of Vancouver most desirable locations - COAL HARBOUR. Floor to Ceiling Windows with beautiful City, mountain and water views. WELL MAINTAINED BUILDING with 24 hour concierge, VERY HEALTHY CONTINGENCY FUND. Gym, Lounge, Business Center, Bike Locker, 1 Parking & ample Visitor parking. Steps away from Seawall, Coal Harbour, Stanley Park, Shopping, Skytrain Station, Schools, Coffee Shops and many Restaurants. 93 WALK SCORE, 100 TRANSIT SCORE. Excellent opportunity for FIRST TIME BUYER OR INVESTOR. Pets and Rentals (min 28 days) allowed **Showings by appointment only. Have your Realtor book your private showing **","Measured by Excelsior. Some photos virtually staged. CRF = $1.8M. Parking #142, 1 pet allowed (cat or dog) & RENTALS MINIMUM 28 DAYS.   A/O, SR APRIL 30th","$633,800","$1,162.94","1","$1,803.36",,"1 BLK","**Privacy Protected**",,"1"
"Residential Attached","A","Ladner Elementary","$633,900","2021","APTU","1","6","0","923","Ladner","CDZ1","Apartment/Condo","2","1","Residential Attached","11","6/22/2021","0.00",,"No",,,"Y","3.255% FIRST $100,000 PLUS 1.1625% ON BALANCE","Attached",,"0",,,"$633,900",,"Delta Green is a Masterminded 24 unit boutique 55 + ADULT oriented community in the heart of Historic Ladner Village. Designed for an active worry free living including over 2,700 square feet of roof top community living space with covered dining lounge and cooking station, and social and fitness room. Homes feature air conditioning, high ceilings, radiant HW heat, HRV system, Gourmet Kitchens with Quartz counters and premium stainless steel appliances, and spa like bathrooms. Act now - estimated completion is this summer!","Non-Registered Strata Property. Sold with Developers Disclosure. Est completion August 2021. Measurements taken from building plans. Measurements to be verified by buyer if important.",,,"1","$0.00",,,"Orca Site Developments LTD  & 1059636 BC LTD",,"1"
"Residential Attached","S","North Shore Pt Moody","$634,000","2007","APTU","1","6","13","955","Port Moody","TC-1","Apartment/Condo","2","2","Residential Attached","28","3/16/2020","0.00","Yes","No",,,"Y","3.225% 1ST $100K + 1.15% BALANCE","Attached",,"1","No",,"$649,900",,"The Bentley in Newport Village. At your doorsteps: restaurants, coffee shops, shopping, bakery, farm market, Irish pub, and more. Open kitchen, bright dining and living room opening onto a large covered balcony. Spacious master bedroom for a king size bed. Oak engineered flooring. Spectacular ocean and mountain view from every room. 2 side/side parking stalls and a large storage locker. Walking distance to grocery stores, library, recreation centre, playgrounds, ocean shore parks and trails. A few minutes drive to Sasamat and Banzen lakes, Belcarra regional park. Skytrain is a few minutes walk, easy access to West Coast Express. Schools of every level are in walking distance. Strata amenities include: party room, gym, bike storage, courtyard garden. Rentals allowed, pets are welcome.","Available for physical showings. Alternatively, virtual showings are possible. Strata insurance is just renewed in March 2020. Strata documents at http://www.bentleyportmoody.ca/. Size of the unit from the strata plan.Measurements are approx., buyer to verify. The owner is a licensed realtor.","$634,000","$663.87","2","$2,697.42",,,"**Privacy Protected**",,"1"
"Residential Attached","S","Mary Hill","$634,000","1994","TWNHS","1","9","26","1,586","Port Coquitlam","MF","Townhouse","3","3","Residential Attached","24","6/1/2020","0.00","No","No",,"2018","Y","3.255% ON THE FIRST $100,000 AND 1.16% ON THE BALANCE","Attached",,"1",,,"$638,000",,"This is the ONE! Beautifully renovated 3 Bedroom, 3 Bathroom Townhouse with private yard! Kitchen updated with high end granite counter tops, natural stone back splash and stainless steel appliances. Open concept layout with balcony off of the kitchen, walk through to large Living room with stunning natural gas fireplace with stone surround and wood beam mantle. This home has gorgeous Engineered Hardwood flooring on all 3 levels, including all 3 bedrooms on the top floor. This home features 3 Bedrooms and 2 bathrooms upstairs, spacious master bedroom with ensuite. Downstairs features a flex room with walkout access to backyard. Single car garage attached with a second parking stall included. This centrally located home is absolutely stunning. Book your showing.","Measurements and floorplan by PixlWorks. Book your showing now or booking showings for Saturday and Sunday June 13 from 2-4 pm. Please fill out Covid 19 forms with your buyers. Must wear masks and gloves for all showings. A/O.","$634,000","$399.75","2","$2,562.67","2 BLOCKS","1 BLOCK","SHERRY DEANNE LYNDS",,"3"
"Residential Attached","S","East Central","$634,000","2009","TWNHS","1","7","11","2,353","Maple Ridge","RM4","Townhouse","3","3","Residential Attached","4","10/15/2020","0.00",,"No",,,"Y","3.255% ON THE 1ST $100,000/. AND 1.1625% ON THE BALANCE","Attached",,"1",,,"$629,000",,"Cream of the crop at WINDSONG: Rare, DUPLEX STYLE townhouse in a sought after, well maintained family complex. The 3 bedroom, 2.5 bathroom unit feels like a detached home with it's well thought out floor plan. The master is on it's own level with vaulted ceilings, TWO walk in closets and a stunning ensuite boasting 12'high ceilings, double sinks and deep soaker tub making it a private oasis. Open kitchen plan has granite, a gas range, freshy refurbished cabinets and is adjacent to the family/dining rooms. The private fenced patio offers a gas hookup and space to entertain. Bonus double garage with room for your toys. PRIME LOCATION close to the Port Haney WCE station, the Billy Miner Pub, Telosky Stadium, shopping, all levels of schools, walking trails and parks. Don't delay, call today!","Measured by Proper Measure, to be verified by buyer if deemed important. As per direction to present, offers if any reviewed Oct 19th at 7:00 pm. Unfinished area down has 6'5 high ceilings. ","$634,000","$269.44","2","$3,628.51",,,"RICHARD & ANNA GARRISON",,"3"
"Residential Attached","S","Mount Pleasant VE","$634,000","2017","APTU","1","5","3","671","Vancouver East","C3A","Apartment/Condo","1","1","Residential Attached","5","11/4/2020","0.00","Yes","No",,,"Y","3.255% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE","Attached",,"0",,"VYA - curated and elevated living in the heart of Mount Pleasant - one of the city's most exciting neighbourhoods! Spacious 1 bedroom and den home on the private, quiet side of the building offering city and mountain views. Appreciate a gourmet kitchen with sleek KitchenAid & Fisher&Paykel appliances, plenty of storage/counter space and an island perfect for entertaining. Plenty of extra space including a den for your WFH activities. Thoughtful details throughout include designer engineered wood flooring and imported plumbing fixtures. All of this in the most convenient location - steps off transit, the city's best restaurants, cafes, breweries and plenty of shopping options! Includes 1 parking stall & bike storage locker. OPEN HOUSE: SATURDAY & SUNDAY 2-4PM BY APPOINTMENT","$639,900",,"VYA - curated and elevated living in the heart of Mount Pleasant - one of the city's most exciting neighbourhoods! Spacious 1 bedroom and den home on the private, quiet side of the building offering city and mountain views. Appreciate a gourmet kitchen with sleek KitchenAid & Fisher&Paykel appliances, plenty of storage/counter space and an island perfect for entertaining. Plenty of extra space including a den for your WFH activities. Thoughtful details throughout include designer engineered wood flooring and imported plumbing fixtures. All of this in the most convenient location - steps off transit, the city's best restaurants, cafes, breweries and plenty of shopping options! Includes 1 parking stall & bike storage locker. OPEN HOUSE: SATURDAY & SUNDAY 2-4PM BY APPOINTMENT","Measurements approximate, to be verified if important. Team Disclosure to accompany any offers. OPEN HOUSE: SATURDAY & SUNDAY 2-4PM BY APPOINTMENT","$634,000","$944.86","1","$1,655.93","CLOSE","CLOSE","NATASHA JUNG & KYLE LOW",,"1"
"Residential Attached","S","Mount Pleasant VE","$634,000","1998","APTU","1","5","22","819","Vancouver East","C-2C","Apartment/Condo","2","1","Residential Attached","8","11/10/2020","0.00","Yes","No",,"2012","Y","3.22% ON THE FIRST $100,000 AND 1.1625% ON THE REMAINING","Attached",,"1",,,"$639,000",,"Located in the heart of Mount Pleasant, this condo is truly a hidden gem! It is walking distance to parks, transit, and Mount Pleasant school with the restaurant, shopping and brewery district of Main street just steps away. A bright, two bedroom one bathroom unit, with views of the North Shore mountains. It features open concept living with a dining area and large living room complete with a gas fireplace and vaulted ceilings. Renovated with SS appliances, quartz countertops, new flooring, and additional in unit storage. A pet friendly building, including 1 parking and 1 storage locker. Call for your private showing today!","Measurements by Absolute Measuring, buyer to verify if important. Showings by appointment only, masks are required. Parking Stall #50 Storage Locker #67","$634,000","$774.11","1","$1,732.99","CLOSE","CLOSE","**Privacy Protected**",,"2"
"Residential Attached","S","Central Park BS","$634,000","1995","APTU","1","6","26","920","Burnaby South","CD","Apartment/Condo","2","2","Residential Attached","10","3/19/2021","0.00","Yes","No",,"2017","Y","3.2% ON THE $100K AND 1.15% ON THE BALANCE","Attached",,"1",,,"$629,800",,"Built by Bosa Appia located in the heart of Metrotown with Burnaby's Most sought after MOSCROP Highschool catchment. Full Northshore and lake view. Walking distance to Metrotown, Crystal Mall, skytrain stations, Burnaby Main Library, Central Park, Save on Foods, Lots of Restaurants, Movie Theatres, Bonsor Rec Center. Close to SFU, BCIT, MOSCROP. Amenities include Gym. GONE !","Measurements from BC Assessment, buyer to verify if deemed important. NEW OWNER !","$634,000","$689.13","1","$1,947.46",,,"**Privacy Protected**",,"1"
"Residential Attached","S","Brighouse","$634,000","2016","APTU","1","5","4","774","Richmond","RCL3","Apartment/Condo","2","2","Residential Attached","68","6/8/2020","0.00","Yes","No",,,"Y","3.22% ON LST $100K AND 1.15% ON BALANCE","Attached",,"0","No",,"$688,000",,"River Park Place Tower One by Intracorp concrete condo. Well laid out, cross bedroom floor plan. A bright North unit boasting view of the water, mountains. Functional layout with two balconies. Plus a 2500 SF rooftop garden & 5000 SF of indoor amenities ( basketball court, exercise room, music room). Walking distance to Oval village , T & T, restaurants, Canada Line and restaurants.","Measurements are from BC Assessment & are approximate, Buyer/Buyer's agent to verify. Text or touchbase for quicker response.","$634,000","$819.12","1","$2,700.00",,,"**Privacy Protected**",,"1"
"Residential Attached","S","Brighouse South","$634,000","1992","APTU","1","8","29","1,288","Richmond","RAM1","Apartment/Condo","2","2","Residential Attached","3","4/19/2021","0.00","Yes","No",,,"Y","3.255% ON FIRST $100,000 / 1.1625% ON REMAINDER BALANCE","Attached",,"0",,"Spacious two bedroom, corner unit home in central Richmond. Over 1200+ SF, South facing, overlooking into inner court-yard. Desirable layout with bedrooms on opposite sides, huge laundry/storage room, formal dining area, feature wall in living room that's perfect for home entertainment & balcony perfect for BBQ. Completely renovated & move-in ready! Solid hardwood flooring, fully renovated bathrooms & kitchen. Kitchen features custom cabinets with built-in pull-out shelves, premium S/S appliances and great counter-space. Windsor Garden is a well maintained & fully rain-screened building. Family friendly area, walking distance to Blundell Centre, top-ranking schools, Ferris Elementary & Richmond High Secondary & minutes to Richmond Centre. 2 parking & storage locker. Call for showing!","$635,000",,"Spacious two bedroom, corner unit home in central Richmond. Over 1200+ SF, South facing, overlooking into inner court-yard. Desirable layout with bedrooms on opposite sides, huge laundry/storage room, formal dining area, feature wall in living room that's perfect for home entertainment & balcony perfect for BBQ. Completely renovated & move-in ready! Solid hardwood flooring, fully renovated bathrooms & kitchen. Kitchen features custom cabinets with built-in pull-out shelves, premium S/S appliances and great counter-space. Windsor Garden is a well maintained & fully rain-screened building. Family friendly area, walking distance to Blundell Centre, top-ranking schools, Ferris Elementary & Richmond High Secondary & minutes to Richmond Centre. 2 parking & storage locker. Call for showing!","Professionally measured by Key Plan.  Parking #84 & 109 / Storage #2. Dogs & Cats not allowed / Rentals capped at 6 units max /","$634,000","$492.24","2","$1,850.99",,,"CATHY PEARL KOLMANSBERGER",,"1"
